carat,cut,color,clarity,depth,table,x,y,z,price
0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,2034
0.7,Very Good,H,SI2,62.8,59.0,5.62,5.65,3.54,2034
0.52,Very Good,F,VVS2,62.9,57.0,5.11,5.13,3.22,2035
0.78,Very Good,J,SI1,59.4,62.0,6.01,6.05,3.58,2035
0.61,Very Good,E,VS2,60.0,57.0,5.52,5.55,3.32,2036
0.71,Very Good,F,SI2,60.9,56.0,5.8,5.83,3.54,2036
0.71,Very Good,F,SI2,63.3,56.0,5.68,5.73,3.61,2036
0.76,Very Good,J,VS1,59.3,63.0,6.12,5.93,3.55,2036
0.56,Very Good,E,VS1,61.9,57.0,5.29,5.31,3.28,2037
0.7,Very Good,F,SI2,59.6,61.0,5.8,5.88,3.48,2039
0.7,Very Good,I,SI1,62.5,60.0,5.64,5.68,3.54,2039
0.71,Very Good,G,SI1,58.2,57.0,5.89,5.93,3.44,2039
0.56,Very Good,E,VVS2,62.1,58.0,5.27,5.33,3.3,2040
0.52,Very Good,G,VVS1,62.3,55.0,5.13,5.15,3.2,2040
0.51,Very Good,F,VVS2,62.0,55.0,5.11,5.14,3.17,2041
0.51,Very Good,F,VVS2,62.0,56.0,5.1,5.15,3.17,2041
0.5,Very Good,F,VVS2,61.9,59.0,5.07,5.11,3.15,2041
0.51,Very Good,F,VVS2,60.8,56.0,5.17,5.2,3.15,2041
0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2041
0.7,Very Good,J,VVS1,63.3,55.0,5.63,5.68,3.58,2042
0.7,Very Good,G,SI1,62.5,60.0,5.64,5.68,3.54,2042
0.7,Very Good,H,VS2,61.8,58.0,5.66,5.73,3.52,2042
0.7,Very Good,G,SI1,60.6,57.0,5.73,5.79,3.49,2042
0.7,Very Good,G,SI1,61.9,56.0,5.68,5.73,3.53,2042
0.74,Very Good,F,SI2,63.2,58.0,5.75,5.71,3.62,2042
0.53,Very Good,E,VVS2,63.1,60.0,5.12,5.08,3.22,2043
0.7,Very Good,J,VS2,63.3,58.0,5.61,5.63,3.56,2044
0.52,Very Good,G,VVS1,61.9,61.0,5.11,5.13,3.17,2045
0.52,Very Good,G,VVS1,59.2,58.0,5.28,5.31,3.14,2045
0.58,Very Good,F,VS1,62.4,55.0,5.33,5.34,3.33,2046
0.72,Very Good,I,VS1,64.0,56.0,5.65,5.73,3.65,2048
0.7,Very Good,H,SI1,57.7,60.0,5.85,5.9,3.39,2048
0.7,Very Good,H,SI1,63.0,55.0,5.59,5.64,3.54,2048
0.7,Very Good,H,SI1,62.0,60.0,5.65,5.7,3.52,2048
0.7,Very Good,H,SI1,63.3,58.0,5.61,5.64,3.56,2048
0.7,Very Good,H,SI1,62.9,56.0,5.64,5.68,3.56,2048
0.36,Very Good,G,SI1,62.0,59.0,4.53,4.56,2.82,537
0.36,Very Good,G,SI1,61.8,60.0,4.53,4.57,2.81,537
0.34,Very Good,H,VS2,61.9,56.0,4.46,4.49,2.77,537
0.34,Very Good,H,VS2,61.9,60.0,4.42,4.46,2.75,537
0.36,Very Good,G,SI1,61.2,63.0,4.56,4.59,2.8,537
0.24,Very Good,F,VVS2,61.4,57.0,4.03,4.06,2.48,538
0.24,Very Good,F,VVS2,61.9,56.0,4.0,4.02,2.48,538
0.38,Very Good,J,SI1,63.2,59.0,4.59,4.62,2.91,538
0.91,Very Good,J,I1,63.1,57.0,6.12,6.06,3.84,2048
0.72,Very Good,G,SI2,59.7,56.0,5.83,5.89,3.5,2050
0.51,Very Good,F,VVS2,62.7,56.0,5.11,5.13,3.21,2051
0.71,Very Good,I,VS2,62.3,58.0,5.68,5.72,3.55,2052
0.5,Very Good,F,VVS2,61.8,56.0,5.11,5.15,3.17,2052
0.5,Very Good,F,VVS2,63.0,57.0,5.01,5.05,3.17,2052
0.51,Very Good,F,VVS2,60.8,56.0,5.18,5.21,3.16,2054
0.77,Very Good,I,VS2,62.4,63.0,5.8,5.84,3.63,2054
0.71,Very Good,H,SI2,63.3,58.0,5.65,5.69,3.59,2055
0.51,Very Good,E,VVS2,62.1,55.0,5.14,5.16,3.2,2056
0.73,Very Good,G,SI2,62.2,58.0,5.71,5.77,3.57,2057
0.7,Very Good,G,SI2,60.6,58.0,5.72,5.77,3.48,2057
0.61,Very Good,I,IF,60.2,57.0,5.49,5.58,3.33,2057
0.7,Very Good,H,SI2,60.7,57.0,5.72,5.75,3.48,2058
0.7,Very Good,G,SI2,62.6,56.0,5.65,5.69,3.55,2058
0.7,Very Good,I,SI1,59.4,62.0,5.77,5.82,3.44,2058
0.7,Very Good,F,SI1,58.4,63.0,5.77,5.84,3.39,2058
0.64,Very Good,H,VVS2,60.0,59.0,5.59,5.65,3.37,2060
0.64,Very Good,G,VS1,60.4,62.0,5.54,5.58,3.36,2060
0.71,Very Good,J,VS1,62.4,58.0,5.67,5.7,3.55,2061
0.51,Very Good,E,VVS2,60.0,58.0,5.19,5.21,3.12,2062
0.71,Very Good,J,VS1,63.3,57.0,5.59,5.69,3.57,2062
0.51,Very Good,G,IF,63.8,58.0,5.06,5.09,3.24,2063
0.71,Very Good,I,SI1,60.2,58.0,5.76,5.83,3.49,2063
0.52,Very Good,F,VVS2,62.1,58.0,5.12,5.16,3.19,2064
0.52,Very Good,F,VVS2,58.9,60.0,5.23,5.3,3.1,2064
0.72,Very Good,J,VS1,62.8,58.0,5.71,5.73,3.59,2066
0.72,Very Good,J,VS1,64.0,57.0,5.67,5.71,3.64,2066
0.67,Very Good,I,IF,61.4,56.0,5.59,5.65,3.45,2066
0.7,Very Good,H,SI1,60.9,62.0,5.67,5.72,3.47,2066
0.7,Very Good,H,SI1,62.4,59.0,5.63,5.75,3.55,2066
0.7,Very Good,E,SI2,63.1,54.0,5.73,5.65,3.59,2066
0.5,Very Good,D,VS1,62.1,58.0,5.07,5.1,3.16,2068
0.59,Very Good,E,VS2,60.8,57.0,5.37,5.42,3.28,2068
0.7,Very Good,F,SI2,62.3,58.0,5.65,5.71,3.54,2070
0.5,Very Good,G,VVS1,63.3,56.0,5.1,5.07,3.22,2070
0.69,Very Good,I,VS2,63.3,57.0,5.64,5.57,3.55,2070
0.71,Very Good,G,SI1,64.2,56.0,5.6,5.65,3.61,2072
0.72,Very Good,I,SI1,63.3,57.0,5.73,5.67,3.61,2074
0.7,Very Good,G,SI1,60.7,58.0,5.7,5.73,3.47,2074
0.7,Very Good,H,VS2,62.2,56.0,5.69,5.75,3.56,2074
0.71,Very Good,H,SI1,62.4,58.0,5.67,5.7,3.55,2076
0.71,Very Good,H,SI1,61.4,58.0,5.72,5.78,3.53,2076
0.71,Very Good,H,SI1,61.2,56.0,5.69,5.72,3.49,2076
0.7,Very Good,H,SI2,60.0,60.0,5.76,5.8,3.47,2077
0.58,Very Good,G,VVS2,62.0,57.0,5.33,5.34,3.31,2078
0.52,Very Good,F,VVS2,61.5,57.0,5.18,5.22,3.19,2079
0.72,Very Good,G,SI2,62.5,56.0,5.68,5.71,3.56,2079
0.67,Very Good,G,VS2,60.4,61.0,5.61,5.64,3.4,2080
1.06,Very Good,G,I1,60.7,63.0,6.59,6.56,3.99,2080
0.71,Very Good,G,SI2,61.3,58.0,5.73,5.75,3.52,2081
0.61,Very Good,G,VS1,62.7,57.0,5.36,5.43,3.38,2082
0.58,Very Good,E,VS1,62.9,54.0,5.31,5.34,3.35,2082
0.58,Very Good,E,VS1,61.8,55.0,5.35,5.39,3.32,2082
0.5,Very Good,E,VVS2,61.7,61.0,5.09,5.12,3.15,2083
0.75,Very Good,J,SI1,62.4,56.0,5.78,5.82,3.62,2083
0.51,Very Good,G,IF,59.3,57.0,5.25,5.31,3.13,2084
0.65,Very Good,I,VVS1,62.9,58.0,5.51,5.53,3.47,2085
0.6,Very Good,E,VS2,62.9,59.0,5.34,5.38,3.37,2085
0.77,Very Good,J,SI1,61.0,59.0,5.94,5.99,3.64,2086
0.71,Very Good,G,SI2,63.4,56.0,5.68,5.62,3.58,2086
0.7,Very Good,G,SI1,63.3,57.0,5.58,5.63,3.55,2088
0.71,Very Good,F,SI1,60.7,57.0,5.78,5.81,3.52,2088
0.71,Very Good,F,SI1,63.0,56.0,5.65,5.72,3.58,2088
0.52,Very Good,E,VS1,58.9,64.0,5.23,5.3,3.1,2092
0.7,Very Good,F,SI2,62.8,56.0,5.64,5.69,3.56,2092
0.73,Very Good,I,SI2,63.0,58.0,5.71,5.75,3.61,2093
0.26,Very Good,E,VVS1,61.8,59.0,4.11,4.14,2.55,539
0.32,Very Good,G,SI1,62.0,58.5,4.36,4.41,2.72,540
0.32,Very Good,F,SI2,63.5,56.0,4.37,4.35,2.77,540
0.72,Very Good,J,VVS1,61.4,61.0,5.7,5.77,3.52,2093
0.75,Very Good,H,SI2,62.2,58.0,5.77,5.83,3.61,2093
0.59,Very Good,E,VS2,60.6,60.0,5.44,5.49,3.31,2094
0.6,Very Good,G,VS1,61.9,56.0,5.41,5.45,3.36,2094
0.7,Very Good,H,SI2,63.4,55.0,5.59,5.64,3.56,2094
0.7,Very Good,G,SI1,62.2,58.0,5.63,5.66,3.51,2095
0.79,Very Good,I,SI1,63.3,57.0,5.86,5.83,3.7,2095
0.81,Very Good,G,SI2,63.2,60.0,5.82,5.79,3.67,2095
0.71,Very Good,H,SI1,62.5,60.0,5.68,5.75,3.57,2096
0.61,Very Good,D,VS1,62.4,57.0,5.44,5.46,3.4,2096
0.71,Very Good,F,SI2,59.0,58.0,5.84,5.89,3.46,2098
0.71,Very Good,F,SI2,63.6,56.0,5.58,5.67,3.58,2098
0.71,Very Good,I,SI1,62.0,56.0,5.69,5.72,3.54,2098
0.7,Very Good,F,SI1,63.2,56.0,5.61,5.5,3.51,2100
0.56,Very Good,E,VVS2,62.6,57.0,5.25,5.23,3.28,2100
0.7,Very Good,F,SI2,61.2,57.0,5.67,5.74,3.49,2100
0.73,Very Good,J,VS2,62.7,57.0,5.71,5.74,3.59,2101
0.55,Very Good,F,VVS2,63.1,56.0,5.19,5.23,3.29,2102
0.51,Very Good,G,IF,62.6,56.0,5.09,5.13,3.2,2102
0.7,Very Good,D,SI2,63.7,58.0,5.56,5.62,3.56,2104
0.71,Very Good,G,SI1,62.3,57.0,5.7,5.76,3.57,2104
0.5,Very Good,E,VVS2,62.6,59.0,5.02,5.05,3.15,2105
0.5,Very Good,E,VVS2,61.5,59.0,5.08,5.1,3.13,2105
0.5,Very Good,E,VVS2,62.0,55.0,5.08,5.11,3.16,2105
0.5,Very Good,E,VVS2,59.1,61.0,5.19,5.23,3.08,2106
0.75,Very Good,H,SI2,60.4,60.0,5.89,5.93,3.57,2106
0.7,Very Good,H,SI1,63.5,57.0,5.59,5.66,3.59,2106
0.7,Very Good,G,SI1,61.8,56.0,5.7,5.76,3.54,2106
0.7,Very Good,G,SI1,62.5,57.0,5.63,5.7,3.54,2106
0.7,Very Good,I,VVS2,58.6,60.0,5.79,5.91,3.43,2106
0.7,Very Good,G,SI1,62.1,58.0,5.66,5.7,3.53,2106
0.7,Very Good,H,VS2,62.1,55.0,5.66,5.71,3.53,2106
0.71,Very Good,G,SI2,63.2,59.0,5.6,5.64,3.55,2107
0.7,Very Good,H,SI1,62.2,56.0,5.64,5.67,3.52,2107
0.7,Very Good,H,SI1,61.5,57.0,5.64,5.68,3.48,2107
0.7,Very Good,H,SI1,61.0,58.0,5.67,5.7,3.47,2107
0.7,Very Good,H,SI1,62.7,56.0,5.6,5.62,3.52,2107
1.01,Very Good,G,I1,63.1,60.0,6.42,6.25,3.99,2108
0.72,Very Good,I,VS2,61.8,60.0,5.72,5.76,3.55,2109
0.71,Very Good,I,VS2,59.5,57.0,5.85,5.88,3.49,2111
0.75,Very Good,F,SI2,58.6,60.0,5.99,6.03,3.52,2111
0.6,Very Good,E,VS1,60.9,58.0,5.43,5.48,3.32,2112
0.52,Very Good,G,VVS1,61.1,58.0,5.19,5.22,3.18,2113
0.54,Very Good,D,VS2,60.7,57.0,5.24,5.29,3.2,2113
0.64,Very Good,E,VS2,63.4,54.0,5.52,5.49,3.49,2114
0.68,Very Good,G,VS1,60.7,58.0,5.68,5.75,3.47,2114
0.72,Very Good,G,SI2,60.6,57.0,5.79,5.86,3.53,2114
0.72,Very Good,G,SI2,60.6,61.0,5.73,5.79,3.49,2114
0.5,Very Good,D,VVS2,61.7,59.0,5.02,5.09,3.12,2115
0.54,Very Good,F,VVS2,63.2,54.0,5.2,5.18,3.28,2115
0.7,Very Good,G,SI1,63.2,58.0,5.64,5.6,3.55,2117
0.7,Very Good,G,SI2,63.2,57.0,5.7,5.66,3.59,2117
0.76,Very Good,I,SI1,62.0,58.0,5.84,5.9,3.64,2120
0.5,Very Good,F,VVS1,62.2,57.0,5.03,5.07,3.14,2121
0.5,Very Good,F,VVS1,61.1,55.0,5.14,5.18,3.15,2122
0.61,Very Good,H,VS1,60.1,56.0,5.55,5.59,3.35,2123
0.72,Very Good,J,SI1,57.6,63.0,5.89,5.95,3.41,2123
0.71,Very Good,E,SI2,62.1,57.0,5.71,5.76,3.56,2123
0.54,Very Good,G,VVS1,60.7,56.0,5.25,5.3,3.2,2123
0.71,Very Good,D,SI2,59.7,60.0,5.79,5.84,3.47,2123
0.59,Very Good,F,SI1,63.1,57.0,5.39,5.36,3.39,2124
0.78,Very Good,H,SI2,62.9,55.0,5.83,5.87,3.68,2125
0.72,Very Good,E,SI2,59.4,63.0,5.87,5.82,3.47,2125
0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45,2126
0.63,Very Good,H,VVS1,62.0,57.0,5.47,5.5,3.4,2127
0.54,Very Good,G,IF,62.5,58.0,5.19,5.27,3.27,2128
0.7,Very Good,I,VS1,63.1,54.0,5.61,5.67,3.56,2129
0.77,Very Good,H,SI2,63.6,58.0,5.77,5.81,3.68,2129
0.71,Very Good,F,SI2,59.5,58.0,5.82,5.87,3.48,2129
0.6,Very Good,G,VVS2,62.2,56.0,5.39,5.42,3.36,2130
0.78,Very Good,I,SI2,60.6,60.0,5.91,5.93,3.59,2130
0.67,Very Good,G,VS2,59.4,59.4,5.71,5.8,3.41,2131
0.67,Very Good,G,VS2,61.7,59.7,5.56,5.61,3.45,2131
0.7,Very Good,F,SI2,62.9,56.0,5.68,5.71,3.58,2131
0.5,Very Good,E,VVS2,61.5,60.0,5.04,5.08,3.11,2132
0.78,Very Good,I,SI2,62.5,58.0,5.82,5.89,3.66,2132
0.71,Very Good,F,SI2,59.2,60.0,5.85,5.91,3.48,2134
0.7,Very Good,H,SI2,62.0,59.0,5.68,5.7,3.53,2135
0.53,Very Good,G,VVS1,58.9,60.0,5.23,5.3,3.1,2136
0.72,Very Good,J,VS1,62.3,57.0,5.73,5.77,3.58,2136
0.7,Very Good,I,SI1,62.2,58.0,5.63,5.66,3.51,2136
0.71,Very Good,G,VS2,63.5,59.0,5.67,5.63,3.59,2137
0.71,Very Good,I,VVS2,61.9,58.0,5.72,5.75,3.55,2137
0.7,Very Good,H,VS2,63.2,57.0,5.58,5.62,3.54,2137
0.71,Very Good,G,SI1,63.2,58.0,5.58,5.68,3.56,2137
0.74,Very Good,H,SI2,63.1,55.0,5.72,5.78,3.63,2138
0.71,Very Good,F,SI2,60.5,62.0,5.75,5.79,3.49,2138
0.7,Very Good,H,VS2,61.4,54.0,5.77,5.66,3.51,2138
0.32,Very Good,F,SI2,63.1,56.0,4.38,4.34,2.75,540
0.3,Very Good,H,SI1,59.4,63.0,4.4,4.35,2.6,540
0.32,Very Good,I,SI1,63.5,57.0,4.33,4.3,2.74,540
0.32,Very Good,G,SI2,63.4,55.0,4.35,4.32,2.75,540
0.71,Very Good,H,SI2,61.8,58.0,5.67,5.73,3.52,2141
0.7,Very Good,G,SI2,60.7,58.0,5.74,5.76,3.49,2141
0.7,Very Good,G,SI2,60.7,58.0,5.74,5.8,3.5,2141
0.7,Very Good,G,SI2,61.7,60.0,5.67,5.7,3.51,2141
0.71,Very Good,I,SI1,61.8,56.0,5.73,5.76,3.55,2141
0.71,Very Good,I,SI1,61.5,58.0,5.67,5.72,3.5,2141
0.71,Very Good,I,SI1,58.9,59.0,5.78,5.84,3.42,2141
0.71,Very Good,H,SI1,64.0,58.0,5.57,5.61,3.58,2141
0.6,Very Good,H,VVS1,61.5,56.0,5.43,5.46,3.35,2142
0.72,Very Good,J,VVS2,63.0,59.0,5.7,5.72,3.6,2144
0.59,Very Good,E,VS2,59.4,63.0,5.42,5.46,3.23,2145
0.7,Very Good,H,VS1,62.2,57.0,5.67,5.72,3.54,2145
0.7,Very Good,H,VS1,62.4,57.0,5.64,5.7,3.54,2145
0.51,Very Good,E,VVS2,62.8,57.0,5.06,5.1,3.19,2146
0.55,Very Good,F,VVS2,62.4,59.0,5.2,5.22,3.25,2147
0.62,Very Good,E,VS1,60.1,56.0,5.56,5.58,3.35,2147
0.71,Very Good,F,SI2,62.8,58.0,5.63,5.7,3.56,2147
0.7,Very Good,I,SI1,63.0,56.0,5.61,5.66,3.55,2147
0.7,Very Good,I,SI1,62.2,55.0,5.62,5.67,3.51,2147
0.71,Very Good,G,SI1,63.2,58.0,5.68,5.65,3.58,2147
0.5,Very Good,E,VVS1,62.1,56.0,5.06,5.11,3.16,2148
0.63,Very Good,F,VS1,59.2,57.0,5.56,5.66,3.32,2149
0.5,Very Good,F,VVS2,62.8,55.0,5.0,5.13,3.18,2153
0.59,Very Good,G,VVS2,62.5,57.0,5.32,5.36,3.34,2155
0.77,Very Good,J,VS2,62.9,58.0,5.83,5.87,3.68,2155
0.7,Very Good,F,SI1,60.5,56.0,5.73,5.8,3.49,2155
0.63,Very Good,G,VS1,63.1,58.0,5.42,5.46,3.43,2157
0.72,Very Good,F,SI2,60.4,59.0,5.8,5.83,3.51,2158
0.77,Very Good,I,SI2,60.8,56.0,5.89,5.92,3.59,2159
0.72,Very Good,H,SI2,62.4,59.0,5.67,5.71,3.55,2160
0.62,Very Good,G,VS1,60.1,58.0,5.52,5.54,3.32,2161
0.7,Very Good,F,SI1,59.8,59.0,5.78,5.82,3.47,2161
0.7,Very Good,F,SI1,62.6,59.0,5.64,5.7,3.55,2161
0.7,Very Good,F,SI1,62.3,58.0,5.62,5.78,3.55,2161
0.7,Very Good,F,SI1,61.4,57.0,5.73,5.77,3.53,2161
0.77,Very Good,I,VS2,62.4,63.0,5.84,5.8,3.63,2162
0.78,Very Good,J,SI1,58.0,61.0,6.07,6.13,3.54,2164
0.7,Very Good,E,SI1,63.2,61.0,5.61,5.49,3.51,2164
0.7,Very Good,I,VS2,61.1,60.0,5.67,5.75,3.49,2166
0.5,Very Good,E,VVS2,59.3,56.0,5.25,5.3,3.13,2168
0.72,Very Good,H,SI1,63.7,57.0,5.66,5.7,3.62,2168
0.74,Very Good,J,VS1,62.7,58.0,5.75,5.8,3.62,2170
0.53,Very Good,D,VS1,60.5,58.0,5.27,5.3,3.2,2170
0.72,Very Good,G,SI1,63.6,56.0,5.69,5.72,3.63,2170
0.71,Very Good,G,SI2,62.4,59.0,5.68,5.7,3.55,2171
0.71,Very Good,G,SI2,62.4,54.0,5.72,5.76,3.58,2171
0.67,Very Good,F,VS2,63.2,60.0,5.55,5.5,3.49,2171
0.82,Very Good,J,SI2,62.0,58.0,5.93,5.98,3.69,2175
0.7,Very Good,G,SI1,62.1,56.0,5.64,5.67,3.51,2175
0.53,Very Good,F,VVS2,61.4,57.0,5.2,5.22,3.2,2175
0.7,Very Good,H,SI1,63.4,61.0,5.62,5.58,3.55,2176
0.7,Very Good,F,SI2,56.9,62.0,5.87,5.9,3.35,2177
0.72,Very Good,I,VS2,63.3,59.0,5.66,5.62,3.57,2177
0.6,Very Good,E,VS1,63.2,56.0,5.39,5.3,3.38,2177
0.65,Very Good,G,VVS2,61.3,59.0,5.51,5.61,3.41,2178
0.61,Very Good,E,SI1,63.9,54.0,5.38,5.42,3.45,2179
0.74,Very Good,E,SI2,61.7,56.0,5.76,5.9,3.6,2179
0.5,Very Good,G,VVS1,63.7,58.0,5.01,5.04,5.06,2180
0.75,Very Good,H,SI2,63.0,58.0,5.76,5.79,3.64,2180
0.75,Very Good,I,SI1,59.1,58.0,5.87,5.91,3.48,2180
0.71,Very Good,G,SI1,62.9,56.0,5.68,5.73,3.59,2184
0.7,Very Good,G,SI1,63.3,61.0,5.6,5.55,3.53,2184
0.7,Very Good,G,SI1,63.5,61.0,5.64,5.61,3.57,2184
0.7,Very Good,E,SI1,59.1,63.0,5.89,5.81,3.46,2184
0.71,Very Good,I,VS2,62.8,59.0,5.64,5.67,3.55,2185
0.71,Very Good,I,VS2,60.4,60.0,5.72,5.8,3.48,2185
0.63,Very Good,G,VVS2,63.3,59.2,5.42,5.44,3.44,2188
0.7,Very Good,I,VS2,62.1,56.0,5.7,5.74,3.55,2188
0.56,Very Good,D,VS1,60.8,60.0,5.32,5.34,3.24,2188
0.71,Very Good,H,SI1,62.2,56.0,5.72,5.76,3.57,2188
0.58,Very Good,F,VVS2,62.6,56.0,5.37,5.27,3.33,2189
0.3,Very Good,H,SI1,63.4,58.0,4.29,4.26,2.71,540
0.3,Very Good,H,SI1,63.4,57.0,4.31,4.27,2.72,540
0.3,Very Good,H,SI1,63.4,58.0,4.24,4.21,2.68,540
0.3,Very Good,E,SI2,63.5,55.0,4.3,4.27,2.72,540
0.33,Very Good,E,SI1,59.1,59.0,4.54,4.59,2.7,540
0.33,Very Good,G,VS2,61.3,61.0,4.43,4.47,2.73,540
0.33,Very Good,H,VS1,59.0,62.0,4.49,4.52,2.66,540
0.29,Very Good,H,VVS2,61.2,56.0,4.26,4.29,2.61,541
0.29,Very Good,H,VVS2,61.7,55.0,4.27,4.3,2.64,541
0.29,Very Good,G,VVS2,62.2,55.0,4.24,4.27,2.64,541
0.29,Very Good,G,VVS2,60.9,57.0,4.28,4.32,2.61,541
0.29,Very Good,G,VVS2,61.9,56.0,4.27,4.3,2.65,541
0.29,Very Good,G,VVS2,61.6,56.0,4.24,4.28,2.63,541
0.29,Very Good,G,VVS2,60.2,59.0,4.27,4.3,2.58,541
0.31,Very Good,I,VVS1,63.6,55.0,4.27,4.32,2.73,541
0.3,Very Good,G,VS2,61.7,56.0,4.32,4.35,2.67,541
0.7,Very Good,F,SI1,63.7,55.0,5.62,5.69,3.6,2192
0.7,Very Good,F,SI2,60.7,58.0,5.73,5.77,3.49,2195
0.73,Very Good,H,SI1,62.8,55.0,5.71,5.75,3.6,2196
0.7,Very Good,F,SI1,62.7,57.0,5.63,5.67,3.54,2196
0.7,Very Good,F,SI1,62.4,56.0,5.64,5.7,3.54,2196
0.7,Very Good,F,SI1,59.8,60.0,5.75,5.83,3.46,2196
0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,2196
0.7,Very Good,F,SI1,62.6,56.0,5.66,5.72,3.56,2196
0.73,Very Good,D,SI1,62.2,57.0,5.74,5.78,3.58,2197
0.54,Very Good,F,VVS2,60.2,59.0,5.27,5.3,3.18,2198
0.74,Very Good,H,SI2,62.8,59.0,5.72,5.77,3.61,2198
0.72,Very Good,H,SI1,63.0,58.0,5.68,5.71,3.59,2198
0.71,Very Good,F,SI1,63.2,56.0,5.66,5.61,3.56,2198
0.71,Very Good,F,SI1,63.3,60.0,5.61,5.54,3.53,2198
0.71,Very Good,I,VS1,63.3,58.0,5.68,5.66,3.59,2198
0.9,Very Good,F,I1,61.9,59.0,6.16,6.18,3.82,2199
0.7,Very Good,I,VS2,61.8,59.0,5.67,5.73,3.52,2200
0.59,Very Good,D,VS2,62.9,56.7,5.37,5.39,3.38,2200
0.59,Very Good,E,VS1,61.2,58.0,5.4,5.45,3.32,2200
0.7,Very Good,H,SI1,61.5,55.0,5.72,5.76,3.53,2200
0.9,Very Good,E,I1,62.4,63.0,6.13,6.01,3.79,2200
0.58,Very Good,F,VVS2,60.0,57.0,5.44,5.42,3.26,2201
0.71,Very Good,G,SI1,62.7,59.0,5.65,5.67,3.55,2201
0.7,Very Good,I,VS2,62.8,59.0,5.56,5.61,3.51,2202
0.71,Very Good,I,VS1,63.1,57.0,5.68,5.58,3.55,2202
0.52,Very Good,F,VVS1,61.7,56.0,5.17,5.22,3.2,2205
0.76,Very Good,J,VS2,61.2,57.0,5.86,5.91,3.6,2206
0.71,Very Good,G,SI1,62.1,58.0,5.68,5.72,3.54,2206
0.71,Very Good,G,SI1,62.4,57.0,5.66,5.69,3.54,2206
0.72,Very Good,H,VS1,62.8,56.0,5.72,5.77,3.61,2206
0.71,Very Good,H,SI1,63.5,57.0,5.67,5.64,3.59,2207
0.71,Very Good,H,SI1,63.1,57.0,5.65,5.61,3.55,2207
0.71,Very Good,H,SI1,63.5,57.0,5.67,5.63,3.59,2207
0.72,Very Good,J,VVS1,60.1,58.0,5.8,5.84,3.5,2208
0.7,Very Good,G,SI1,63.6,58.0,5.61,5.65,3.58,2209
0.7,Very Good,G,SI1,62.8,58.0,5.64,5.69,3.56,2209
0.71,Very Good,H,SI1,63.1,56.0,5.62,5.69,3.57,2210
0.7,Very Good,D,SI1,63.7,59.0,5.59,5.65,3.58,2210
0.66,Very Good,G,VVS2,60.5,59.0,5.67,5.72,3.44,2211
0.51,Very Good,E,VVS2,61.4,59.0,5.1,5.16,3.15,2211
0.63,Very Good,D,SI1,63.1,58.0,5.49,5.44,3.45,2211
0.7,Very Good,G,VS1,62.9,59.0,5.56,5.63,3.52,2212
0.7,Very Good,H,SI1,62.1,59.0,5.62,5.66,3.5,2213
0.59,Very Good,E,VVS2,59.8,57.0,5.48,5.53,3.29,2214
0.7,Very Good,H,SI1,62.8,57.0,5.61,5.66,3.54,2214
0.71,Very Good,J,VVS1,59.7,58.0,5.8,5.83,3.47,2218
0.72,Very Good,G,SI2,61.9,59.0,5.67,5.71,3.52,2218
0.71,Very Good,I,SI1,62.6,59.0,5.67,5.7,3.56,2218
0.71,Very Good,I,VS2,61.4,56.0,5.73,5.79,3.53,2219
0.5,Very Good,F,IF,59.7,60.0,5.18,5.24,3.11,2219
0.51,Very Good,D,VVS2,62.4,58.0,5.1,5.13,3.19,2220
0.71,Very Good,F,SI1,62.1,58.0,5.64,5.72,3.53,2221
0.64,Very Good,E,VS2,60.5,58.1,5.59,5.62,3.39,2222
0.74,Very Good,H,SI2,62.1,58.0,5.82,5.78,3.6,2222
0.51,Very Good,F,VVS1,62.6,57.0,5.06,5.1,3.18,2223
0.8,Very Good,J,SI1,61.6,56.0,5.94,5.98,3.67,2224
0.7,Very Good,E,SI2,61.8,60.0,5.61,5.65,3.48,2224
0.71,Very Good,E,SI2,63.3,57.0,5.65,5.69,3.59,2225
0.71,Very Good,J,VVS2,61.1,58.0,5.7,5.75,3.5,2226
0.71,Very Good,I,VS1,62.9,59.0,5.68,5.71,3.58,2226
0.69,Very Good,D,SI1,57.6,62.0,5.83,5.9,3.38,2227
0.75,Very Good,H,SI2,61.9,56.0,5.79,5.87,3.61,2228
0.78,Very Good,I,SI1,63.1,56.0,5.88,5.82,3.69,2228
0.7,Very Good,E,SI2,61.1,62.0,5.68,5.72,3.48,2230
0.7,Very Good,F,SI1,62.2,58.0,5.66,5.69,3.53,2230
0.7,Very Good,F,SI1,61.8,58.0,5.67,5.72,3.52,2230
0.7,Very Good,F,SI1,61.7,61.0,5.67,5.7,3.51,2230
0.7,Very Good,F,SI1,61.6,55.0,5.66,5.7,3.5,2230
0.7,Very Good,F,SI1,60.6,58.0,5.73,5.78,3.49,2231
0.82,Very Good,G,SI2,63.4,55.0,5.96,5.93,3.77,2232
0.7,Very Good,G,SI1,62.0,61.0,5.68,5.71,3.53,2234
0.56,Very Good,F,VVS2,59.5,61.0,5.36,5.33,3.18,2236
0.71,Very Good,E,SI2,62.2,58.0,5.68,5.74,3.55,2238
