carat,cut,color,clarity,depth,table,x,y,z,price
0.51,Ideal,D,VS2,61.7,56.0,5.12,5.15,3.17,1633
0.54,Ideal,H,VS1,61.3,55.9,5.23,5.27,3.21,1633
0.56,Ideal,G,SI1,61.5,56.0,5.31,5.32,3.27,1633
0.51,Ideal,F,SI1,60.8,57.0,5.15,5.18,3.14,1633
0.59,Ideal,E,SI1,61.7,56.0,5.35,5.45,3.33,1633
0.56,Ideal,G,SI1,61.2,54.0,5.36,5.32,3.27,1633
0.55,Ideal,G,VS2,60.1,55.0,5.33,5.37,3.22,1634
0.55,Ideal,H,VS1,62.3,56.0,5.22,5.27,3.27,1634
0.51,Ideal,G,VS1,61.2,55.0,5.15,5.19,3.16,1634
0.5,Ideal,D,VS2,62.4,55.0,5.1,5.13,3.19,1635
0.51,Ideal,E,VS1,62.7,56.0,5.1,5.14,3.21,1636
0.58,Ideal,E,SI1,61.5,55.0,5.34,5.39,3.3,1636
0.58,Ideal,E,SI1,61.6,55.0,5.33,5.38,3.3,1636
0.58,Ideal,G,VS2,61.9,56.0,5.34,5.38,3.32,1636
0.55,Ideal,F,VS2,62.0,56.0,5.3,5.25,3.27,1636
0.54,Ideal,G,VS1,62.2,56.0,5.19,5.23,3.24,1637
0.32,Ideal,H,VS2,60.8,56.0,4.46,4.49,2.72,523
0.32,Ideal,H,VS2,61.2,56.0,4.42,4.44,2.71,523
0.32,Ideal,H,VS2,60.9,56.0,4.42,4.44,2.7,523
0.32,Ideal,H,VS2,61.2,55.0,4.41,4.45,2.71,523
0.32,Ideal,I,VS1,62.4,54.0,4.38,4.4,2.74,523
0.32,Ideal,I,VS1,60.9,57.0,4.43,4.47,2.71,523
0.32,Ideal,I,VS1,61.3,56.0,4.43,4.45,2.72,523
0.32,Ideal,I,VS1,62.0,54.0,4.37,4.41,2.72,523
0.35,Ideal,H,SI1,61.5,56.0,4.56,4.58,2.81,523
0.35,Ideal,H,SI1,60.8,56.0,4.58,4.6,2.79,523
0.31,Ideal,G,SI2,61.7,56.0,4.38,4.34,2.69,523
0.31,Ideal,G,SI2,60.5,57.0,4.4,4.36,2.65,523
0.31,Ideal,I,SI1,62.7,56.0,4.34,4.3,2.71,523
0.31,Ideal,I,SI1,63.0,57.0,4.34,4.32,2.73,523
0.57,Ideal,F,VS2,62.3,55.0,5.3,5.36,3.32,1637
0.57,Ideal,F,VS2,62.1,55.0,5.31,5.35,3.31,1637
0.57,Ideal,F,VS2,59.2,57.0,5.45,5.5,3.24,1637
0.46,Ideal,D,VS1,62.6,56.0,4.92,4.95,3.09,1637
0.46,Ideal,D,VS1,61.6,57.0,4.95,4.98,3.06,1637
0.4,Ideal,D,VVS1,61.6,56.0,4.74,4.77,2.93,1637
0.5,Ideal,H,VS1,61.1,56.0,5.1,5.14,3.13,1637
0.62,Ideal,F,SI1,62.7,54.0,5.47,5.53,3.45,1637
0.54,Ideal,G,VS2,61.9,57.0,5.23,5.18,3.22,1637
0.54,Ideal,G,VS2,60.7,56.0,5.29,5.25,3.2,1637
0.54,Ideal,H,VS1,62.4,56.0,5.22,5.2,3.25,1637
0.54,Ideal,H,VS1,61.9,56.0,5.24,5.2,3.23,1637
0.54,Ideal,H,VS1,62.7,57.0,5.23,5.17,3.26,1637
0.54,Ideal,H,VS1,61.5,56.0,5.24,5.23,3.22,1637
0.54,Ideal,G,VS2,62.3,54.0,5.27,5.23,3.27,1637
0.54,Ideal,G,VS2,60.4,57.0,5.33,5.26,3.2,1637
0.54,Ideal,E,SI1,60.5,57.0,5.3,5.28,3.2,1637
0.54,Ideal,E,SI1,61.5,57.0,5.25,5.22,3.22,1637
0.54,Ideal,E,SI1,62.1,56.0,5.24,5.19,3.24,1637
0.55,Ideal,E,VS2,62.0,56.0,5.26,5.25,3.26,1639
0.54,Ideal,H,VVS2,61.6,56.0,5.24,5.27,3.24,1639
0.52,Ideal,H,VVS1,60.7,57.0,5.23,5.25,3.18,1639
0.53,Ideal,F,SI1,61.5,56.0,5.2,5.24,3.21,1639
0.53,Ideal,F,SI1,61.9,55.0,5.19,5.21,3.22,1639
0.5,Ideal,I,VVS2,60.5,57.0,5.14,5.17,3.12,1640
0.58,Ideal,G,VS2,61.1,55.0,5.45,5.42,3.32,1641
0.63,Ideal,H,VS2,62.1,54.0,5.51,5.54,3.43,1641
0.57,Ideal,G,VS2,60.2,59.0,5.38,5.42,3.25,1642
0.55,Ideal,E,VS2,59.3,57.0,5.39,5.43,3.21,1643
0.46,Ideal,F,VS1,61.7,56.0,4.93,4.96,3.05,1643
0.51,Ideal,D,VS2,60.5,56.0,5.2,5.21,3.15,1644
0.52,Ideal,E,VS2,61.5,56.0,5.14,5.17,3.17,1644
0.52,Ideal,E,VS2,61.3,55.0,5.19,5.22,3.19,1644
0.52,Ideal,E,VS2,61.0,57.0,5.19,5.21,3.17,1644
0.54,Ideal,G,VS2,61.0,57.0,5.24,5.28,3.21,1644
0.55,Ideal,D,VS2,61.0,56.0,5.28,5.31,3.23,1645
0.52,Ideal,E,VS2,61.3,54.0,5.21,5.2,3.19,1646
0.5,Ideal,D,VS2,60.1,59.0,5.14,5.17,3.1,1646
0.6,Ideal,F,SI1,61.5,58.0,5.38,5.41,3.32,1646
0.59,Ideal,D,SI1,62.5,55.0,5.4,5.42,3.38,1646
0.54,Ideal,I,IF,61.6,53.0,5.26,5.3,3.25,1647
0.5,Ideal,H,VVS1,62.5,53.0,5.09,5.12,3.19,1648
0.5,Ideal,H,VVS1,61.9,54.0,5.13,5.14,3.18,1648
0.6,Ideal,H,VS2,61.1,56.0,5.47,5.49,3.35,1648
0.52,Ideal,H,VS1,61.1,57.0,5.17,5.22,3.17,1648
0.59,Ideal,H,VS2,62.2,59.0,5.38,5.34,3.33,1648
0.55,Ideal,F,VS2,61.3,54.0,5.27,5.33,3.25,1649
0.5,Ideal,E,VS1,62.5,57.0,4.99,5.05,3.14,1649
0.56,Ideal,E,SI1,61.6,55.0,5.31,5.33,3.28,1649
0.51,Ideal,E,SI1,61.5,55.0,5.18,5.15,3.18,1649
0.53,Ideal,F,VS2,62.2,55.0,5.16,5.19,3.22,1650
0.54,Ideal,D,SI1,61.7,55.0,5.23,5.27,3.24,1650
0.52,Ideal,E,VS2,61.0,55.0,5.2,5.26,3.19,1651
0.52,Ideal,D,SI1,62.5,56.0,5.19,5.14,3.23,1651
0.51,Ideal,G,VS1,62.3,53.5,5.09,5.14,3.19,1652
0.59,Ideal,F,SI1,61.7,56.0,5.36,5.4,3.32,1652
0.62,Ideal,H,VS2,62.8,57.0,5.43,5.4,3.4,1652
0.53,Ideal,E,VS2,62.8,55.0,5.21,5.17,3.26,1653
0.5,Ideal,D,VS2,62.4,55.0,5.09,5.1,3.18,1653
0.53,Ideal,I,IF,62.1,55.0,5.18,5.22,3.23,1654
0.57,Ideal,E,VS2,62.1,55.0,5.33,5.37,3.32,1654
0.46,Ideal,G,IF,62.1,56.0,4.93,4.96,3.07,1654
0.5,Ideal,F,VS2,61.6,53.0,5.13,5.09,3.15,1654
0.5,Ideal,F,VS2,62.9,55.0,5.1,5.07,3.2,1654
0.5,Ideal,D,SI1,60.9,57.0,5.18,5.14,3.14,1654
0.5,Ideal,D,SI1,60.8,56.0,5.14,5.12,3.12,1654
0.5,Ideal,D,SI1,61.6,55.0,5.13,5.1,3.15,1654
0.5,Ideal,D,SI1,62.9,57.0,5.08,5.06,3.19,1654
0.5,Ideal,D,SI1,62.6,57.0,5.1,5.06,3.18,1654
0.5,Ideal,D,SI1,61.9,57.0,5.08,5.06,3.14,1654
0.6,Ideal,F,SI1,62.7,54.0,5.43,5.39,3.39,1654
0.57,Ideal,H,VS2,61.6,57.0,5.35,5.37,3.3,1655
0.53,Ideal,F,VS2,61.2,56.0,5.22,5.25,3.2,1655
0.53,Ideal,F,VS2,61.1,54.0,5.26,5.29,3.22,1655
0.5,Ideal,E,VS2,60.6,59.0,5.1,5.2,3.12,1655
0.51,Ideal,G,VS1,61.7,56.0,5.1,5.14,3.16,1656
0.51,Ideal,E,VS2,61.8,57.0,5.14,5.15,3.18,1656
0.51,Ideal,G,VS1,62.7,56.0,5.08,5.1,3.19,1656
0.51,Ideal,E,VS2,61.8,56.0,5.12,5.14,3.17,1656
0.51,Ideal,E,VS2,62.0,56.0,5.11,5.15,3.18,1656
0.51,Ideal,G,VS1,62.1,55.0,5.14,5.17,3.2,1656
0.51,Ideal,E,VS2,61.7,54.0,5.13,5.18,3.18,1656
0.51,Ideal,G,VS1,62.2,55.0,5.11,5.14,3.19,1656
0.51,Ideal,G,VS1,62.5,57.0,5.07,5.14,3.19,1656
0.51,Ideal,G,VS1,62.7,54.0,5.08,5.1,3.19,1656
0.51,Ideal,E,VS2,60.4,57.0,5.15,5.18,3.12,1656
0.51,Ideal,G,VS1,61.9,56.0,5.1,5.14,3.17,1656
0.51,Ideal,E,VS2,61.6,56.3,5.14,5.15,3.16,1656
0.51,Ideal,E,VS2,60.9,56.0,5.15,5.2,3.15,1656
0.51,Ideal,G,VS1,59.7,57.0,5.2,5.25,3.12,1656
0.51,Ideal,E,VS2,62.6,55.0,5.08,5.11,3.19,1656
0.51,Ideal,E,VS2,61.5,57.0,5.09,5.12,3.14,1656
0.51,Ideal,G,VS1,61.7,55.0,5.14,5.17,3.18,1656
0.51,Ideal,G,VS1,61.0,55.0,5.11,5.21,3.15,1656
0.51,Ideal,E,VS2,62.5,55.0,5.08,5.13,3.19,1656
0.51,Ideal,G,VS1,62.0,56.0,5.06,5.16,3.17,1656
0.51,Ideal,E,VS2,61.4,57.0,5.13,5.16,3.16,1656
0.51,Ideal,E,VS2,61.9,55.0,5.13,5.17,3.19,1656
0.51,Ideal,E,VS2,61.9,56.0,5.12,5.16,3.18,1656
0.51,Ideal,E,VS2,62.2,57.0,5.08,5.11,3.17,1656
0.51,Ideal,E,VS2,62.4,57.0,5.1,5.13,3.19,1656
0.42,Ideal,F,VVS1,61.4,56.0,4.83,4.85,2.97,1656
0.52,Ideal,E,SI1,61.1,57.0,5.2,5.17,3.16,1656
0.52,Ideal,E,SI1,62.4,58.0,5.16,5.13,3.21,1656
0.52,Ideal,E,SI1,60.7,55.0,5.23,5.22,3.18,1656
0.7,Ideal,J,VS1,61.6,57.0,5.72,5.77,3.54,1657
0.46,Ideal,E,VVS2,62.6,55.0,4.92,4.95,3.09,1657
0.58,Ideal,F,VS2,61.5,57.0,5.34,5.39,3.3,1657
0.59,Ideal,E,VS2,61.4,58.0,5.38,5.4,3.31,1657
0.56,Ideal,G,VS2,61.4,56.0,5.33,5.35,3.28,1658
0.53,Ideal,D,VS2,61.0,56.0,5.26,5.29,3.22,1659
0.53,Ideal,D,VS2,61.4,56.0,5.18,5.21,3.19,1659
0.55,Ideal,G,VS2,61.8,58.0,5.23,5.26,3.24,1659
0.53,Ideal,E,VS2,61.7,58.0,5.16,5.27,3.22,1659
0.53,Ideal,G,VS1,62.4,54.0,5.18,5.21,3.24,1659
0.61,Ideal,G,SI1,61.4,56.0,5.46,5.49,3.36,1659
0.61,Ideal,G,SI1,61.7,55.0,5.46,5.49,3.38,1659
0.43,Ideal,D,VVS1,62.3,56.0,4.82,4.81,3.0,1659
0.51,Ideal,G,VS2,62.3,54.0,5.17,5.12,3.21,1660
0.51,Ideal,F,VS2,61.7,56.0,5.13,5.15,3.17,1660
0.51,Ideal,D,VS2,61.9,54.0,5.14,5.17,3.19,1660
0.51,Ideal,F,VS2,61.6,57.0,5.14,5.15,3.17,1661
0.46,Ideal,E,VVS1,62.6,57.0,4.98,4.89,3.09,1661
0.54,Ideal,F,VS2,62.2,57.0,5.21,5.24,3.25,1662
0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22,1662
0.54,Ideal,D,SI1,60.7,56.0,5.27,5.3,3.21,1662
0.54,Ideal,D,SI1,62.4,57.0,5.19,5.23,3.25,1662
0.54,Ideal,F,VS2,62.3,56.0,5.17,5.2,3.23,1662
0.54,Ideal,F,VS2,60.1,56.0,5.28,5.31,3.18,1662
0.54,Ideal,D,SI1,62.1,56.0,5.21,5.25,3.25,1662
0.54,Ideal,F,VS2,61.4,57.0,5.2,5.25,3.21,1662
0.54,Ideal,F,VS2,60.3,55.0,5.26,5.32,3.19,1662
0.54,Ideal,D,SI1,60.8,57.0,5.25,5.31,3.21,1662
0.56,Ideal,G,VS2,60.9,56.0,5.34,5.36,3.26,1662
0.56,Ideal,G,VS2,60.7,55.0,5.32,5.35,3.24,1662
0.56,Ideal,G,VS2,60.8,55.0,5.33,5.37,3.25,1662
0.55,Ideal,G,VS2,61.4,56.3,5.26,5.29,3.24,1662
0.56,Ideal,G,VS2,59.6,57.0,5.37,5.39,3.21,1662
0.52,Ideal,F,VS2,60.6,55.0,5.19,5.27,3.17,1662
0.52,Ideal,G,VS1,61.2,56.0,5.19,5.22,3.18,1662
0.52,Ideal,G,VS1,60.9,56.0,5.2,5.24,3.18,1662
0.51,Ideal,G,VS1,61.6,56.0,5.18,5.15,3.18,1662
0.51,Ideal,E,VS2,61.5,55.0,5.23,5.14,3.19,1662
0.51,Ideal,E,VS2,61.4,55.0,5.2,5.15,3.18,1662
0.51,Ideal,E,VS2,61.0,57.0,5.21,5.12,3.15,1662
0.51,Ideal,E,VS2,61.9,57.0,5.12,5.09,3.16,1662
0.51,Ideal,E,VS2,62.0,54.0,5.13,5.1,3.17,1662
0.3,Ideal,D,SI1,62.0,53.0,4.33,4.35,2.69,524
0.3,Ideal,D,SI1,62.1,57.0,4.25,4.28,2.65,524
0.3,Ideal,D,SI1,61.9,55.0,4.31,4.35,2.68,524
0.3,Ideal,D,SI1,61.9,55.0,4.32,4.34,2.68,524
0.3,Ideal,D,SI1,61.7,57.0,4.28,4.31,2.65,524
0.3,Ideal,D,SI1,61.9,57.0,4.28,4.32,2.66,524
0.3,Ideal,G,VS1,61.1,56.0,4.35,4.36,2.66,524
0.3,Ideal,G,VS1,61.4,55.0,4.32,4.38,2.67,524
0.32,Ideal,H,VS1,62.7,56.0,4.39,4.42,2.76,524
0.32,Ideal,G,VS2,62.4,55.0,4.36,4.39,2.73,524
0.32,Ideal,G,VS2,62.0,57.0,4.37,4.41,2.72,524
0.32,Ideal,H,VS1,62.1,55.0,4.39,4.4,2.73,524
0.32,Ideal,G,VS2,62.1,56.0,4.36,4.4,2.72,524
0.51,Ideal,E,VS2,62.9,57.0,5.11,5.07,3.2,1662
0.67,Ideal,G,SI1,60.4,57.0,5.67,5.65,3.42,1662
0.51,Ideal,G,VS1,61.8,57.0,5.14,5.12,3.17,1662
0.57,Ideal,G,SI1,62.0,55.0,5.35,5.32,3.31,1662
0.59,Ideal,E,SI1,62.4,55.0,5.34,5.39,3.35,1664
0.59,Ideal,G,VS2,62.6,54.0,5.32,5.38,3.35,1664
0.59,Ideal,E,SI1,61.4,56.0,5.36,5.39,3.3,1664
0.59,Ideal,E,SI1,62.0,55.0,5.37,5.4,3.34,1664
0.56,Ideal,F,VS2,62.0,56.0,5.27,5.31,3.28,1664
0.52,Ideal,D,VS2,61.4,56.0,5.16,5.19,3.18,1664
0.56,Ideal,D,SI1,61.2,57.0,5.37,5.35,3.28,1664
0.55,Ideal,H,VS2,62.0,55.0,5.31,5.28,3.28,1664
0.52,Ideal,H,VS1,61.7,55.0,5.17,5.21,3.2,1665
0.4,Ideal,D,VVS1,61.1,56.0,4.77,4.82,2.93,1665
0.55,Ideal,E,VS2,61.5,57.0,5.25,5.29,3.24,1665
0.57,Ideal,I,VS1,61.0,56.0,5.37,5.41,3.29,1665
0.52,Ideal,G,VS1,61.7,57.0,5.16,5.18,3.19,1665
0.5,Ideal,E,VS1,62.2,54.0,5.1,5.13,3.18,1665
0.53,Ideal,G,SI1,61.6,57.0,5.19,5.24,3.21,1665
0.58,Ideal,F,VS2,62.1,55.0,5.33,5.37,3.32,1666
0.58,Ideal,F,VS2,62.1,56.0,5.33,5.37,3.32,1666
0.5,Ideal,H,SI1,61.3,56.0,5.12,5.16,3.15,1666
0.5,Ideal,H,SI1,61.3,54.0,5.12,5.16,3.15,1666
0.55,Ideal,E,VS2,61.8,57.0,5.27,5.34,3.28,1667
0.55,Ideal,E,VS2,61.4,56.0,5.26,5.32,3.25,1667
0.55,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,1667
0.55,Ideal,H,VVS2,61.9,56.0,5.22,5.25,3.24,1668
0.55,Ideal,H,VVS2,62.1,55.0,5.25,5.28,3.27,1668
0.55,Ideal,H,VVS2,61.6,55.0,5.3,5.31,3.26,1668
0.55,Ideal,H,VVS2,60.7,55.0,5.32,5.34,3.24,1668
0.52,Ideal,E,VS1,62.5,56.0,5.11,5.16,3.21,1668
0.52,Ideal,E,VS1,62.6,57.0,5.11,5.15,3.21,1668
0.51,Ideal,H,VS1,62.0,56.0,5.14,5.17,3.2,1668
0.51,Ideal,H,VS1,61.6,55.0,5.17,5.19,3.19,1668
0.51,Ideal,G,VS1,61.9,56.0,5.11,5.14,3.17,1668
0.51,Ideal,G,VS1,61.7,56.0,5.1,5.2,3.18,1668
0.51,Ideal,G,VS1,60.4,59.0,5.16,5.21,3.13,1668
0.55,Ideal,E,SI1,60.7,57.0,5.3,5.27,3.21,1668
0.55,Ideal,E,SI1,60.6,56.0,5.33,5.3,3.22,1668
0.55,Ideal,E,SI1,61.7,57.0,5.27,5.23,3.24,1668
0.55,Ideal,E,SI1,61.7,56.0,5.29,5.24,3.25,1668
0.55,Ideal,E,SI1,61.4,55.0,5.29,5.26,3.24,1668
0.55,Ideal,E,SI1,62.3,56.0,5.26,5.23,3.27,1668
0.55,Ideal,E,SI1,62.1,55.0,5.26,5.21,3.25,1668
0.51,Ideal,H,VVS2,61.2,57.0,5.14,5.19,3.16,1669
0.54,Ideal,F,SI1,61.8,56.0,5.22,5.23,3.23,1669
0.54,Ideal,I,IF,60.8,56.0,5.28,5.37,3.24,1669
0.58,Ideal,E,VS2,61.9,56.0,5.34,5.38,3.32,1670
0.57,Ideal,E,SI1,60.8,55.0,5.39,5.41,3.28,1670
0.58,Ideal,H,VS1,61.2,55.0,5.39,5.42,3.31,1671
0.59,Ideal,D,SI1,61.7,56.0,5.39,5.43,3.34,1671
0.35,Ideal,D,VVS1,61.4,55.0,4.55,4.57,2.8,1672
0.56,Ideal,F,VS2,61.6,56.0,5.28,5.31,3.26,1672
0.54,Ideal,D,VS2,61.1,56.0,5.23,5.27,3.21,1672
0.55,Ideal,D,VS2,61.6,57.0,5.25,5.3,3.25,1673
0.67,Ideal,F,SI2,62.0,58.0,5.6,5.63,3.48,1673
0.53,Ideal,H,VVS2,61.8,56.0,5.2,5.22,3.22,1674
0.51,Ideal,D,VS2,61.5,56.0,5.21,5.17,3.19,1674
0.5,Ideal,E,VS1,61.9,55.0,5.08,5.13,3.16,1675
0.51,Ideal,E,VS2,61.9,55.0,5.1,5.14,3.17,1675
0.52,Ideal,G,SI1,61.2,55.0,5.2,5.23,3.19,1675
0.52,Ideal,G,SI1,61.4,56.0,5.18,5.21,3.19,1675
0.55,Ideal,E,SI1,61.7,54.0,5.26,5.27,3.25,1675
0.53,Ideal,E,VS2,61.5,56.0,5.18,5.23,3.2,1676
0.53,Ideal,E,VS2,61.8,56.0,5.17,5.21,3.21,1676
0.5,Ideal,E,VS2,62.9,55.0,5.11,5.07,3.2,1676
0.5,Ideal,E,VS2,62.0,56.0,5.1,5.06,3.15,1676
0.5,Ideal,E,VS2,62.3,57.0,5.08,5.04,3.15,1676
0.52,Ideal,D,VS2,60.3,56.0,5.24,5.27,3.17,1677
0.56,Ideal,D,SI1,61.9,55.0,5.29,5.31,3.28,1677
0.51,Ideal,D,VS2,62.2,58.0,5.1,5.12,3.18,1678
0.5,Ideal,D,VS2,61.7,53.0,5.14,5.16,3.18,1678
0.51,Ideal,D,VS2,62.4,55.0,5.12,5.14,3.2,1678
0.53,Ideal,H,VS1,61.7,56.0,5.21,5.23,3.22,1678
0.53,Ideal,H,VS1,61.6,55.0,5.2,5.22,3.21,1678
0.53,Ideal,H,VS1,61.8,56.0,5.22,5.26,3.24,1678
0.5,Ideal,E,VS1,62.4,58.0,5.04,5.06,3.15,1678
0.55,Ideal,F,VS2,61.3,55.0,5.29,5.31,3.25,1679
0.52,Ideal,D,VS2,62.0,56.0,5.17,5.19,3.21,1679
0.5,Ideal,F,VS1,62.0,55.1,5.05,5.11,3.16,1679
0.5,Ideal,F,VS1,62.5,52.4,5.07,5.11,3.18,1679
0.58,Ideal,I,VVS1,62.1,56.0,5.32,5.34,3.31,1680
0.54,Ideal,F,VS2,60.5,56.0,5.27,5.29,3.2,1680
0.54,Ideal,F,VS2,59.8,58.0,5.29,5.34,3.18,1680
0.51,Ideal,F,VS1,60.4,56.0,5.18,5.21,3.14,1680
0.54,Ideal,I,VVS1,62.7,57.0,5.22,5.14,3.25,1681
0.61,Ideal,F,SI1,61.4,56.0,5.46,5.42,3.34,1681
0.56,Ideal,G,VS1,60.7,57.0,5.27,5.34,3.22,1682
0.55,Ideal,F,VS1,60.3,57.0,5.32,5.37,3.23,1682
0.51,Ideal,E,SI1,61.5,57.0,5.11,5.16,3.16,1682
0.52,Ideal,E,SI1,61.0,57.0,5.22,5.2,3.18,1682
0.58,Ideal,E,VS2,62.3,54.0,5.39,5.43,3.37,1683
0.58,Ideal,E,VS2,61.7,57.0,5.35,5.42,3.32,1683
0.43,Ideal,G,IF,61.3,55.0,4.86,4.89,2.99,1683
0.53,Ideal,F,VS2,62.3,55.0,5.2,5.17,3.23,1683
0.53,Ideal,D,SI1,62.3,56.0,5.18,5.15,3.22,1683
0.53,Ideal,D,SI1,62.0,57.0,5.23,5.19,3.23,1683
0.54,Ideal,E,VS2,61.8,55.0,5.26,5.22,3.24,1684
0.57,Ideal,F,VS2,61.6,56.0,5.37,5.34,3.3,1684
0.57,Ideal,D,SI1,61.4,55.0,5.34,5.35,3.28,1684
0.5,Ideal,H,VVS1,61.4,57.0,5.08,5.11,3.12,1684
0.59,Ideal,D,SI1,62.1,56.0,5.36,5.4,3.34,1684
0.54,Ideal,G,VS1,61.4,57.0,5.23,5.2,3.2,1684
0.56,Ideal,F,SI1,61.1,55.9,5.33,5.35,3.26,1685
0.55,Ideal,H,VS1,61.2,56.0,5.26,5.3,3.23,1686
0.51,Ideal,D,SI1,60.4,55.0,5.48,5.18,3.16,1687
0.56,Ideal,H,VS2,62.4,56.0,5.27,5.23,3.28,1687
0.51,Ideal,F,VS2,61.4,56.0,5.16,5.13,3.16,1687
0.51,Ideal,F,VS2,60.6,56.0,5.19,5.17,3.14,1687
0.51,Ideal,F,VS2,62.9,55.0,5.12,5.08,3.21,1687
0.51,Ideal,F,VS2,62.9,57.0,5.11,5.09,3.21,1687
0.51,Ideal,D,SI1,61.8,55.0,5.18,5.14,3.19,1687
0.51,Ideal,D,SI1,62.4,57.0,5.13,5.09,3.19,1687
0.51,Ideal,D,SI1,61.6,56.0,5.12,5.1,3.15,1687
0.51,Ideal,D,SI1,61.7,55.0,5.16,5.11,3.17,1687
0.51,Ideal,D,SI1,62.8,56.0,5.09,5.07,3.19,1687
0.51,Ideal,F,VS2,63.2,57.0,5.08,5.05,3.2,1687
0.52,Ideal,E,VS2,62.6,57.0,5.09,5.17,3.21,1689
0.52,Ideal,E,VS2,61.8,55.0,5.17,5.19,3.2,1689
0.52,Ideal,G,VS1,62.3,55.0,5.14,5.16,3.21,1689
0.52,Ideal,E,VS2,61.1,57.0,5.18,5.2,3.17,1689
0.52,Ideal,E,VS2,59.5,57.0,5.25,5.27,3.13,1689
0.52,Ideal,E,VS2,62.2,56.0,5.11,5.15,3.19,1689
0.52,Ideal,E,VS2,61.1,55.0,5.2,5.27,3.2,1689
0.52,Ideal,G,VS1,62.7,56.0,5.14,5.16,3.23,1689
0.52,Ideal,E,VS2,61.7,55.0,5.16,5.21,3.2,1689
0.52,Ideal,G,VS1,61.1,55.0,5.15,5.19,3.16,1689
0.52,Ideal,G,VS1,61.8,55.0,5.17,5.21,3.21,1689
0.52,Ideal,G,VS1,60.9,55.0,5.16,5.22,3.16,1689
0.52,Ideal,E,VS2,61.2,56.0,5.16,5.23,3.18,1689
0.52,Ideal,G,VS1,62.4,56.0,5.11,5.15,3.2,1689
0.52,Ideal,G,VS1,62.7,57.0,5.12,5.15,3.22,1689
0.52,Ideal,E,VS2,62.0,55.0,5.14,5.19,3.2,1689
0.52,Ideal,E,VS2,61.9,56.0,5.12,5.16,3.18,1689
0.52,Ideal,E,VS2,60.9,57.0,5.21,5.23,3.18,1689
0.52,Ideal,H,VS2,61.7,55.0,5.2,5.23,3.22,1689
0.52,Ideal,D,VS2,62.1,57.0,5.13,5.17,3.2,1689
0.51,Ideal,G,VS1,62.4,57.0,5.1,5.13,3.19,1689
0.56,Ideal,I,IF,61.9,54.0,5.29,5.34,3.29,1689
0.53,Ideal,E,VS2,62.1,54.6,5.19,5.21,3.23,1690
0.5,Ideal,D,VS2,61.9,55.0,5.09,5.12,3.16,1690
0.5,Ideal,D,VS2,61.9,57.0,5.08,5.1,3.15,1690
0.58,Ideal,G,SI1,61.5,56.0,5.35,5.38,3.3,1690
0.61,Ideal,D,SI2,59.9,57.0,5.55,5.53,3.32,1690
0.57,Ideal,G,VS2,61.5,55.0,5.33,5.37,3.29,1691
0.5,Ideal,F,VS2,62.7,56.0,5.07,5.1,3.19,1691
0.56,Ideal,H,VS1,62.2,55.3,5.26,5.31,3.28,1691
0.52,Ideal,G,VS1,60.8,55.0,5.2,5.26,3.18,1691
0.51,Ideal,G,VS1,61.9,56.0,5.12,5.16,3.18,1691
0.56,Ideal,E,SI1,61.6,56.0,5.29,5.33,3.27,1691
0.55,Ideal,F,VS2,61.7,57.0,5.24,5.29,3.25,1692
0.55,Ideal,F,VS2,61.1,57.0,5.27,5.3,3.23,1692
0.55,Ideal,F,VS2,61.1,56.0,5.27,5.31,3.23,1692
0.55,Ideal,F,VS2,61.7,56.0,5.26,5.3,3.26,1692
0.55,Ideal,D,SI1,60.6,56.0,5.27,5.32,3.21,1692
0.61,Ideal,J,VVS1,60.9,56.0,5.45,5.51,3.34,1692
0.53,Ideal,G,VS1,62.2,55.0,5.18,5.21,3.23,1692
0.4,Ideal,D,VVS2,61.2,56.0,4.76,4.78,2.92,1693
0.36,Ideal,J,VVS2,61.7,55.0,4.61,4.63,2.85,525
0.25,Ideal,G,VVS2,62.0,54.0,4.05,4.08,2.52,525
0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,525
0.25,Ideal,G,VVS2,61.5,56.0,4.06,4.08,2.5,525
0.25,Ideal,G,VVS2,62.1,56.0,4.02,4.05,2.5,525
0.25,Ideal,G,VVS2,61.9,55.0,4.07,4.1,2.53,525
0.25,Ideal,H,VVS1,60.2,56.0,4.1,4.11,2.47,525
0.25,Ideal,H,VVS1,62.4,55.0,4.04,4.08,2.53,525
0.29,Ideal,G,VS2,61.6,56.0,4.26,4.29,2.63,525
0.29,Ideal,G,VS2,60.7,55.0,4.31,4.35,2.63,525
0.38,Ideal,J,SI1,62.0,54.0,4.66,4.7,2.9,525
0.38,Ideal,J,SI1,62.0,54.0,4.67,4.71,2.91,525
0.38,Ideal,J,SI1,61.8,54.0,4.68,4.7,2.9,525
0.25,Ideal,H,IF,61.4,57.0,4.05,4.08,2.49,525
0.24,Ideal,F,VVS2,62.4,55.0,3.99,4.02,2.5,526
0.59,Ideal,D,SI1,61.2,56.0,5.38,5.43,3.31,1694
0.52,Ideal,G,VS1,62.8,55.0,5.16,5.13,3.23,1694
0.52,Ideal,G,VS1,63.0,54.0,5.17,5.12,3.24,1694
0.53,Ideal,D,VS2,61.8,57.0,5.17,5.21,3.21,1694
0.52,Ideal,G,VS1,61.3,56.0,5.2,5.17,3.18,1694
