carat,cut,color,clarity,depth,table,x,y,z,price
0.5,Premium,F,VS2,62.3,58.0,5.02,5.06,3.14,1436
0.5,Premium,F,VS2,62.7,59.0,5.05,5.09,3.18,1436
0.5,Premium,F,VS2,62.2,59.0,5.06,5.1,3.16,1436
0.5,Premium,F,VS2,60.9,58.0,5.1,5.14,3.12,1436
0.46,Premium,E,VS1,61.7,59.0,4.96,4.93,3.05,1437
0.46,Premium,E,VS1,61.9,58.0,4.94,4.91,3.05,1437
0.59,Premium,G,SI1,60.5,59.0,5.44,5.41,3.28,1437
0.51,Premium,G,VS2,61.2,60.0,5.12,5.17,3.15,1438
0.51,Premium,G,VS2,62.4,58.0,5.11,5.12,3.19,1438
0.61,Premium,I,VS2,61.8,56.0,5.44,5.41,3.35,1438
0.41,Premium,F,IF,62.6,58.0,4.73,4.76,2.97,1439
0.54,Premium,H,VS2,62.6,58.0,5.19,5.16,3.24,1439
0.54,Premium,G,SI1,61.6,58.0,5.26,5.21,3.23,1439
0.58,Premium,H,VS2,59.7,59.0,5.42,5.33,3.21,1439
0.56,Premium,G,SI1,58.8,59.0,5.4,5.38,3.17,1441
0.56,Premium,G,SI1,60.2,59.0,5.36,5.34,3.22,1441
0.51,Premium,H,VS1,62.5,58.0,5.12,5.09,3.19,1443
0.51,Premium,G,VS2,61.3,59.0,5.17,5.11,3.15,1443
0.51,Premium,G,VS2,62.6,57.0,5.15,5.1,3.21,1443
0.51,Premium,E,SI1,61.0,58.0,5.13,5.1,3.12,1443
0.51,Premium,E,SI1,61.8,58.0,5.15,5.11,3.17,1443
0.51,Premium,E,SI1,62.8,61.0,5.07,5.06,3.18,1443
0.51,Premium,E,SI1,58.8,58.0,5.28,5.23,3.09,1443
0.51,Premium,E,SI1,60.3,56.0,5.27,5.17,3.15,1443
0.49,Premium,D,SI1,61.3,57.0,5.21,5.02,3.14,1444
0.55,Premium,G,VS2,62.7,60.0,5.27,5.19,3.28,1445
0.52,Premium,G,VS2,60.9,58.0,5.19,5.22,3.17,1447
0.55,Premium,G,VS2,59.6,59.0,5.32,5.36,3.18,1448
0.6,Premium,D,SI2,62.3,59.0,5.41,5.31,3.34,1449
0.52,Premium,F,VS2,60.2,59.0,5.19,5.21,3.13,1451
0.27,Premium,G,VS2,62.4,59.0,4.13,4.11,2.57,509
0.35,Premium,I,SI2,60.9,58.0,4.56,4.53,2.77,512
0.23,Premium,E,VS2,62.4,60.0,3.92,3.9,2.44,513
0.23,Premium,E,VS1,61.8,60.0,3.95,3.91,2.43,513
0.38,Premium,J,SI1,61.3,59.0,4.62,4.68,2.85,513
0.3,Premium,D,SI1,62.1,59.0,4.29,4.31,2.67,515
0.31,Premium,F,SI1,62.7,58.0,4.31,4.33,2.71,516
0.31,Premium,F,SI1,60.5,60.0,4.37,4.39,2.65,516
0.32,Premium,H,SI2,61.8,55.0,4.42,4.35,2.71,517
0.29,Premium,F,SI1,62.4,58.0,4.26,4.24,2.65,518
0.36,Premium,E,SI2,61.5,61.0,4.63,4.57,2.83,518
0.31,Premium,F,I1,62.9,59.0,4.33,4.29,2.71,394
0.21,Premium,E,SI2,61.9,56.0,3.84,3.82,2.37,394
0.3,Premium,J,VS1,62.6,58.0,4.28,4.31,2.69,394
0.3,Premium,I,SI1,60.9,59.0,4.34,4.36,2.65,394
0.3,Premium,J,VS1,62.6,60.0,4.22,4.28,2.66,394
0.3,Premium,F,SI2,61.3,58.0,4.28,4.33,2.64,394
0.51,Premium,G,VS2,61.2,60.0,5.17,5.12,3.15,1546
0.51,Premium,G,VS2,62.4,57.0,5.11,5.09,3.18,1546
0.51,Premium,G,VS2,62.7,58.0,5.12,5.09,3.2,1546
0.51,Premium,G,VS2,62.2,57.0,5.15,5.1,3.19,1546
0.51,Premium,G,VS2,62.9,58.0,5.11,5.06,3.2,1546
0.51,Premium,G,VS2,62.3,59.0,5.1,5.07,3.17,1546
0.51,Premium,E,SI1,61.3,54.0,5.18,5.13,3.16,1546
0.51,Premium,E,SI1,60.8,57.0,5.24,5.19,3.17,1546
0.51,Premium,E,SI1,62.5,57.0,5.09,5.06,3.17,1546
0.51,Premium,E,SI1,62.3,58.0,5.12,5.05,3.17,1546
0.51,Premium,G,VS2,62.4,58.0,5.12,5.11,3.19,1546
0.61,Premium,F,SI1,62.4,59.0,5.37,5.33,3.34,1547
0.45,Premium,D,VVS2,59.8,59.0,5.01,4.85,2.96,1548
0.59,Premium,E,SI1,58.7,57.0,5.53,5.47,3.23,1550
0.54,Premium,D,SI1,60.0,58.0,5.26,5.3,3.17,1551
0.55,Premium,E,SI1,61.2,59.0,5.25,5.28,3.22,1551
0.56,Premium,E,VS2,61.1,59.0,5.27,5.34,3.24,1552
0.62,Premium,G,SI1,62.6,60.0,5.42,5.38,3.38,1552
0.54,Premium,E,VS2,59.6,59.0,5.32,5.26,3.16,1555
0.54,Premium,F,SI1,60.4,58.0,5.29,5.2,3.17,1555
0.55,Premium,G,VS2,60.3,62.0,5.33,5.29,3.2,1556
0.5,Premium,I,VVS1,62.8,61.0,5.05,4.98,3.15,1556
0.55,Premium,G,VS2,59.6,59.0,5.36,5.32,3.18,1556
0.53,Premium,F,VS1,61.5,61.0,5.17,5.11,3.16,1558
0.5,Premium,E,VS2,62.7,59.0,5.02,5.06,3.16,1559
0.5,Premium,E,VS2,62.0,58.0,5.07,5.09,3.15,1559
0.5,Premium,G,VS1,60.0,59.0,5.12,5.18,3.09,1559
0.5,Premium,E,VS2,62.6,58.0,5.07,5.12,3.19,1559
0.5,Premium,E,VS2,62.1,62.0,5.1,5.08,3.16,1559
0.59,Premium,F,SI1,62.4,59.0,5.37,5.33,3.34,1561
0.5,Premium,E,SI1,61.0,61.0,5.11,5.09,3.11,1562
0.53,Premium,D,SI1,61.4,58.0,5.19,5.23,3.2,1566
0.51,Premium,E,VS2,61.5,60.0,5.12,5.09,3.14,1567
0.51,Premium,E,VS2,61.6,58.0,5.18,5.15,3.18,1567
0.71,Premium,H,SI2,61.7,59.0,5.76,5.72,3.54,1567
0.51,Premium,D,SI1,60.1,60.0,5.15,5.17,3.1,1569
0.51,Premium,D,SI1,60.3,59.0,5.2,5.22,3.14,1569
0.51,Premium,F,VS2,62.1,58.0,5.09,5.12,3.17,1569
0.51,Premium,D,SI1,60.1,60.0,5.14,5.18,3.1,1569
0.51,Premium,D,SI1,61.6,58.0,5.12,5.14,3.16,1569
0.57,Premium,F,SI1,61.8,57.0,5.34,5.31,3.29,1571
0.57,Premium,F,SI1,60.7,58.0,5.36,5.32,3.24,1571
0.57,Premium,F,SI1,59.5,58.0,5.43,5.36,3.21,1571
0.57,Premium,F,SI1,62.7,59.0,5.3,5.26,3.31,1571
0.57,Premium,G,VS2,61.1,59.0,5.39,5.32,3.27,1571
0.59,Premium,H,VS2,60.7,56.0,5.46,5.41,3.3,1572
0.59,Premium,D,SI2,61.2,60.0,5.42,5.37,3.3,1572
0.62,Premium,G,SI1,59.9,58.0,5.56,5.49,3.31,1572
0.51,Premium,D,SI1,62.7,59.0,5.08,5.06,3.18,1574
0.51,Premium,F,VS2,62.4,58.0,5.13,5.1,3.19,1574
0.51,Premium,F,VS2,62.3,60.0,5.1,5.07,3.17,1574
0.51,Premium,F,VS2,63.0,55.0,5.1,5.06,3.2,1574
0.51,Premium,D,SI1,62.3,61.0,5.11,5.07,3.17,1574
0.51,Premium,D,SI1,63.0,59.0,5.11,5.05,3.2,1574
0.51,Premium,F,VS2,60.1,59.0,5.2,5.18,3.12,1574
0.51,Premium,D,SI1,59.9,61.0,5.18,5.14,3.09,1574
0.52,Premium,E,VS2,62.5,60.0,5.1,5.14,3.2,1576
0.52,Premium,E,VS2,61.6,59.0,5.14,5.16,3.17,1576
0.49,Premium,E,VS1,58.1,62.0,5.2,5.13,3.0,1577
0.52,Premium,H,VS1,61.4,57.0,5.27,5.16,3.2,1577
0.52,Premium,H,VS1,59.2,60.0,5.27,5.23,3.11,1577
0.52,Premium,G,VS2,62.1,58.0,5.18,5.15,3.21,1577
0.52,Premium,G,VS2,62.4,56.0,5.19,5.16,3.23,1577
0.52,Premium,G,VS2,62.0,58.0,5.2,5.16,3.21,1577
0.52,Premium,G,VS2,61.0,60.0,5.19,5.13,3.15,1577
0.52,Premium,G,VS2,61.7,58.0,5.16,5.14,3.18,1577
0.52,Premium,E,SI1,59.8,61.0,5.2,5.17,3.1,1577
0.52,Premium,E,SI1,62.3,59.0,5.16,5.08,3.19,1577
0.6,Premium,E,SI1,63.0,60.0,5.44,5.39,3.41,1577
0.53,Premium,E,VS2,61.4,58.0,5.24,5.19,3.2,1579
0.62,Premium,E,SI2,61.1,59.0,5.53,5.5,3.37,1579
0.62,Premium,E,SI2,61.1,59.0,5.51,5.46,3.35,1579
0.72,Premium,J,SI1,60.9,57.0,5.84,5.78,3.54,1579
0.33,Premium,H,SI2,61.2,57.0,4.49,4.43,2.73,520
0.3,Premium,D,SI1,62.5,59.0,4.26,4.22,2.65,520
0.31,Premium,I,VS2,59.3,59.0,4.42,4.38,2.61,521
0.33,Premium,H,VS2,61.7,59.0,4.39,4.42,2.72,521
0.33,Premium,I,VS1,61.1,59.0,4.44,4.47,2.72,521
0.33,Premium,H,VS2,62.4,58.0,4.39,4.42,2.75,521
0.33,Premium,I,VS1,59.5,60.0,4.5,4.54,2.69,521
0.33,Premium,I,VS1,62.7,58.0,4.4,4.43,2.77,521
0.33,Premium,I,VS1,61.6,60.0,4.42,4.45,2.73,521
0.33,Premium,H,VS2,61.3,60.0,4.44,4.47,2.73,521
0.33,Premium,H,VS2,62.3,58.0,4.38,4.41,2.74,521
0.72,Premium,J,SI1,60.4,61.0,5.87,5.82,3.53,1579
0.55,Premium,F,VS2,62.2,58.0,5.22,5.26,3.26,1580
0.55,Premium,D,SI1,62.7,59.0,5.22,5.25,3.28,1580
0.4,Premium,E,IF,61.3,58.0,4.77,4.73,2.91,1580
0.5,Premium,E,VS2,60.7,59.0,5.11,5.13,3.11,1581
0.5,Premium,E,VS2,60.5,60.0,5.09,5.13,3.09,1581
0.41,Premium,D,VVS1,61.6,58.0,4.78,4.74,2.93,1582
0.41,Premium,D,VVS1,62.3,53.0,4.78,4.75,2.97,1582
0.5,Premium,E,VS2,61.0,59.0,5.13,5.07,3.11,1583
0.5,Premium,G,VS1,62.5,60.0,5.13,5.08,3.19,1583
0.5,Premium,E,VS2,63.0,58.0,5.07,5.02,3.18,1583
0.5,Premium,G,VS1,60.9,59.0,5.14,5.11,3.12,1583
0.43,Premium,D,VVS1,59.6,58.0,4.89,4.94,2.93,1584
0.56,Premium,H,VS1,60.1,58.0,5.4,5.35,3.23,1585
0.58,Premium,F,VS2,62.2,55.0,5.4,5.31,3.33,1586
0.75,Premium,J,SI2,62.9,56.0,5.76,5.72,3.61,1588
0.5,Premium,D,SI1,63.0,60.0,5.06,5.03,3.18,1588
0.61,Premium,H,SI1,61.2,58.0,5.45,5.43,3.33,1588
0.72,Premium,G,SI2,60.6,61.0,5.83,5.75,3.51,1588
0.51,Premium,E,VS2,62.5,60.0,5.08,5.1,3.18,1590
0.59,Premium,D,SI2,62.6,61.0,5.33,5.27,3.32,1590
0.57,Premium,E,SI1,62.2,55.0,5.36,5.31,3.32,1590
0.59,Premium,H,VS2,60.2,60.0,5.45,5.42,3.27,1590
0.51,Premium,G,VS1,61.0,58.0,5.2,5.16,3.16,1591
0.55,Premium,I,VVS1,61.3,59.0,5.27,5.3,3.24,1593
0.5,Premium,D,SI1,62.8,57.0,5.08,5.05,3.18,1593
0.5,Premium,E,SI1,59.9,58.0,5.18,5.17,3.1,1593
0.51,Premium,E,SI1,61.5,58.0,5.14,5.11,3.15,1593
0.54,Premium,D,SI1,62.3,60.0,5.18,5.22,3.24,1595
0.56,Premium,D,SI1,60.2,60.0,5.38,5.33,3.22,1595
0.62,Premium,F,SI1,61.7,59.0,5.51,5.48,3.39,1595
0.51,Premium,D,VS2,60.9,58.0,5.14,5.18,3.14,1597
0.7,Premium,F,SI2,61.6,60.0,5.78,5.68,3.53,1597
0.9,Premium,H,I1,58.8,62.0,6.32,6.26,3.7,1599
0.52,Premium,D,SI1,61.4,58.0,5.16,5.19,3.18,1600
0.52,Premium,F,VS2,62.1,59.0,5.12,5.15,3.19,1600
0.54,Premium,H,VS1,62.6,59.0,5.19,5.22,3.26,1600
0.52,Premium,F,VS2,62.2,58.0,5.12,5.17,3.2,1600
0.51,Premium,D,SI1,62.0,59.0,5.15,5.11,3.18,1602
0.56,Premium,D,SI1,61.0,60.0,5.28,5.25,3.21,1605
0.52,Premium,F,VS2,62.5,58.0,5.17,5.13,3.22,1605
0.52,Premium,F,VS2,61.4,62.0,5.19,5.16,3.18,1605
0.52,Premium,F,VS2,61.8,59.0,5.15,5.11,3.17,1605
0.52,Premium,D,SI1,62.7,58.0,5.2,5.16,3.25,1605
0.52,Premium,D,SI1,60.9,61.0,5.15,5.13,3.13,1605
0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,1605
0.57,Premium,J,VS1,62.2,58.0,5.34,5.3,3.31,1606
0.57,Premium,J,VS1,60.6,59.0,5.37,5.36,3.25,1606
0.53,Premium,H,VS1,60.5,57.0,5.34,5.27,3.21,1607
0.53,Premium,I,VVS1,63.0,56.0,5.19,5.13,3.25,1607
0.53,Premium,H,VS1,62.3,58.0,5.17,5.13,3.21,1607
0.53,Premium,G,VS2,61.2,57.0,5.26,5.19,3.2,1607
0.53,Premium,G,VS2,62.4,59.0,5.16,5.13,3.21,1607
0.53,Premium,G,VS2,62.5,56.0,5.19,5.18,3.24,1607
0.53,Premium,G,VS2,62.0,58.0,5.21,5.18,3.22,1607
0.53,Premium,G,VS2,62.6,58.0,5.18,5.11,3.22,1607
0.53,Premium,E,SI1,61.9,56.0,5.22,5.19,3.22,1607
0.53,Premium,E,SI1,60.0,60.0,5.27,5.24,3.21,1607
0.53,Premium,G,VS2,60.7,59.0,5.24,5.18,3.16,1607
0.57,Premium,G,VS2,59.7,59.0,5.37,5.41,3.22,1608
0.57,Premium,E,SI1,61.4,58.0,5.28,5.34,3.26,1608
0.57,Premium,I,VVS1,62.1,58.0,5.25,5.32,3.28,1608
0.33,Premium,H,VS2,60.4,60.0,4.48,4.52,2.72,521
0.35,Premium,G,SI1,60.3,60.0,4.57,4.59,2.76,522
0.35,Premium,D,SI2,60.8,58.0,4.51,4.57,2.76,522
0.35,Premium,D,SI2,62.3,58.0,4.48,4.54,2.81,522
0.71,Premium,J,SI2,60.7,59.0,5.75,5.71,3.48,1609
0.5,Premium,D,SI1,62.3,58.0,5.08,5.07,3.16,1610
0.5,Premium,D,SI1,61.1,59.0,5.08,5.04,3.09,1610
0.5,Premium,D,SI1,62.8,58.0,5.06,5.03,3.17,1610
0.73,Premium,G,SI2,61.2,56.0,5.76,5.67,3.5,1610
0.65,Premium,G,SI1,61.9,58.0,5.54,5.51,3.42,1612
0.57,Premium,H,VS1,61.7,58.0,5.33,5.3,3.28,1613
0.57,Premium,E,SI1,59.4,58.0,5.42,5.38,3.21,1613
0.61,Premium,D,SI1,61.6,58.0,5.37,5.34,3.3,1614
0.51,Premium,E,VS2,60.6,60.0,5.2,5.19,3.15,1614
0.5,Premium,D,VS2,61.3,59.0,5.09,5.04,3.11,1614
0.61,Premium,I,VS1,60.0,61.0,5.53,5.5,3.31,1614
0.55,Premium,F,SI1,61.9,59.0,5.29,5.24,3.26,1617
0.52,Premium,I,VVS1,63.0,58.0,5.12,5.1,3.22,1619
0.51,Premium,F,VS2,61.4,58.0,5.13,5.09,3.14,1619
0.51,Premium,D,SI1,62.2,58.0,5.13,5.06,3.17,1619
0.52,Premium,D,VS2,60.9,58.0,5.22,5.16,3.16,1619
0.7,Premium,H,I1,60.0,59.0,5.8,5.77,3.47,1621
0.56,Premium,I,VVS1,60.6,59.0,5.29,5.33,3.22,1622
0.52,Premium,E,VS2,60.6,58.0,5.23,5.2,3.16,1622
0.52,Premium,G,VS1,59.1,60.0,5.24,5.19,3.08,1622
0.5,Premium,E,VS2,61.3,60.0,5.07,5.11,3.12,1624
0.5,Premium,E,VS2,61.4,58.0,5.07,5.12,3.13,1624
0.5,Premium,E,VS2,61.8,58.0,5.07,5.09,3.14,1624
0.5,Premium,G,VS1,59.8,58.0,5.15,5.19,3.09,1624
0.5,Premium,E,VS2,62.3,60.0,5.05,5.09,3.16,1624
0.5,Premium,G,VS1,62.2,59.0,5.04,5.09,3.15,1624
0.5,Premium,G,VS1,60.7,60.0,5.09,5.12,3.1,1624
0.5,Premium,G,VS1,59.9,59.0,5.12,5.16,3.08,1624
0.5,Premium,G,VS1,62.5,58.0,5.07,5.11,3.18,1624
0.5,Premium,G,VS1,59.7,60.0,5.11,5.14,3.06,1624
0.5,Premium,G,VS1,62.5,60.0,5.06,5.08,3.17,1624
0.51,Premium,E,SI1,61.7,59.0,5.12,5.09,3.15,1624
0.51,Premium,E,SI1,61.3,59.0,5.15,5.13,3.15,1624
0.52,Premium,E,SI1,61.8,60.0,5.18,5.15,3.19,1624
0.6,Premium,E,SI1,60.8,58.0,5.46,5.5,3.33,1625
0.51,Premium,F,VS1,60.7,59.0,5.11,5.13,3.11,1627
0.54,Premium,D,VS2,61.6,56.0,5.24,5.18,3.21,1627
0.5,Premium,E,VS2,62.9,60.0,5.04,5.01,3.16,1629
0.5,Premium,G,VS1,58.9,59.0,5.21,5.15,3.05,1629
0.5,Premium,G,VS1,61.1,60.0,5.1,5.05,3.1,1629
0.5,Premium,G,VS1,60.7,62.0,5.1,5.08,3.09,1629
0.5,Premium,G,VS1,60.3,60.0,5.1,5.08,3.07,1629
0.5,Premium,E,VS2,61.3,56.0,5.16,5.11,3.15,1629
0.5,Premium,E,VS2,61.8,59.0,5.12,5.08,3.15,1629
0.5,Premium,E,VS2,61.4,58.0,5.1,5.07,3.12,1629
0.5,Premium,E,VS2,62.4,62.0,5.07,5.03,3.15,1629
0.5,Premium,E,VS2,62.6,60.0,5.03,5.0,3.14,1629
0.76,Premium,G,I1,63.0,55.0,5.83,5.74,3.65,1629
0.5,Premium,G,VS1,60.8,60.0,5.16,5.14,3.13,1629
0.55,Premium,E,SI1,62.4,57.6,5.23,5.28,3.27,1630
0.53,Premium,D,SI1,60.0,58.0,5.24,5.29,3.16,1631
0.53,Premium,D,SI1,61.0,58.0,5.18,5.22,3.17,1631
0.53,Premium,F,VS2,61.4,60.0,5.18,5.21,3.19,1631
0.62,Premium,F,SI1,61.3,60.0,5.48,5.45,3.35,1633
0.58,Premium,F,SI1,61.0,57.0,5.41,5.34,3.28,1634
0.58,Premium,F,SI1,62.2,61.0,5.33,5.25,3.29,1634
0.58,Premium,I,VVS1,62.6,59.0,5.27,5.31,3.31,1636
0.53,Premium,F,VS2,62.1,58.0,5.21,5.16,3.22,1636
0.69,Premium,I,SI1,62.0,59.0,5.66,5.63,3.5,1636
0.7,Premium,G,SI2,58.9,59.0,5.73,5.7,3.37,1636
0.31,Premium,I,SI1,61.3,58.0,4.37,4.34,2.67,523
0.31,Premium,G,SI2,61.8,59.0,4.34,4.3,2.67,523
0.31,Premium,G,SI2,63.0,57.0,4.35,4.32,2.73,523
0.31,Premium,G,SI2,62.3,57.0,4.37,4.33,2.71,523
0.31,Premium,G,SI2,60.3,59.0,4.37,4.35,2.63,523
0.31,Premium,G,SI2,61.3,58.0,4.4,4.37,2.69,523
0.31,Premium,J,VS1,61.8,59.0,4.33,4.31,2.67,523
0.31,Premium,J,VS1,60.7,60.0,4.39,4.34,2.65,523
0.31,Premium,I,SI1,60.7,60.0,4.37,4.33,2.64,523
0.31,Premium,I,SI1,61.5,59.0,4.37,4.35,2.68,523
0.31,Premium,I,SI1,61.4,61.0,4.39,4.34,2.68,523
0.31,Premium,I,SI1,62.3,59.0,4.32,4.29,2.68,523
0.54,Premium,G,VS1,61.1,60.0,5.23,5.28,3.21,1637
0.54,Premium,H,VS1,61.3,58.0,5.25,5.22,3.21,1637
0.54,Premium,G,VS2,62.0,58.0,5.21,5.18,3.22,1637
0.54,Premium,H,VS1,61.9,56.0,5.29,5.24,3.26,1637
0.54,Premium,I,VVS1,60.8,61.0,5.28,5.22,3.19,1637
0.54,Premium,H,VS1,62.4,55.0,5.25,5.2,3.26,1637
0.54,Premium,H,VS1,60.8,61.0,5.29,5.23,3.2,1637
0.54,Premium,G,VS2,60.0,59.0,5.42,5.22,3.19,1637
0.54,Premium,G,VS2,62.7,58.0,5.19,5.15,3.24,1637
0.54,Premium,G,VS2,61.0,60.0,5.24,5.18,3.18,1637
0.54,Premium,E,SI1,62.2,58.0,5.26,5.23,3.26,1637
0.54,Premium,G,VS2,58.7,62.0,5.36,5.34,3.14,1637
0.54,Premium,E,SI1,61.6,61.0,5.23,5.2,3.21,1637
0.47,Premium,E,VS1,61.8,58.0,5.03,4.97,3.09,1640
0.65,Premium,E,SI2,61.4,59.0,5.57,5.52,3.41,1640
0.58,Premium,E,SI1,62.7,58.0,5.33,5.32,3.34,1641
0.58,Premium,E,SI1,60.7,61.0,5.47,5.27,3.28,1641
0.59,Premium,E,VS2,59.1,61.0,5.61,5.53,3.29,1641
0.51,Premium,D,SI1,61.9,60.0,5.15,5.12,3.18,1642
0.57,Premium,E,VS2,62.5,55.0,5.33,5.27,3.31,1645
0.55,Premium,G,VS2,61.5,61.0,5.27,5.23,3.23,1645
0.52,Premium,E,VS2,60.9,58.0,5.2,5.18,3.16,1646
0.56,Premium,F,SI1,61.0,58.0,5.36,5.33,3.26,1646
0.6,Premium,G,SI1,61.9,61.0,5.38,5.34,3.32,1646
0.6,Premium,G,SI1,61.8,60.0,5.38,5.37,3.32,1646
0.54,Premium,F,VS1,61.8,59.0,5.16,5.23,3.21,1649
0.54,Premium,D,SI1,62.6,57.0,5.21,5.12,3.23,1650
0.7,Premium,G,I1,61.9,58.0,5.74,5.69,3.54,1650
0.52,Premium,F,VS2,60.0,57.0,5.24,5.22,3.14,1651
0.52,Premium,F,VS2,58.5,60.0,5.29,5.24,3.08,1651
0.52,Premium,D,SI1,61.5,55.0,5.21,5.19,3.2,1651
0.56,Premium,H,VS1,59.8,62.0,5.36,5.31,3.19,1653
0.56,Premium,E,SI1,62.5,59.0,5.24,5.2,3.26,1653
0.56,Premium,F,VS2,59.6,58.0,5.34,5.36,3.19,1654
0.5,Premium,F,VS2,60.7,58.0,5.16,5.12,3.12,1654
0.5,Premium,F,VS2,61.1,60.0,5.12,5.1,3.12,1654
0.5,Premium,F,VS2,61.3,60.0,5.13,5.08,3.13,1654
0.5,Premium,F,VS2,61.9,56.0,5.13,5.08,3.16,1654
0.5,Premium,F,VS2,62.4,60.0,5.08,5.05,3.16,1654
0.5,Premium,F,VS2,61.7,59.0,5.09,5.05,3.13,1654
0.5,Premium,F,VS2,61.8,58.0,5.1,5.06,3.14,1654
0.5,Premium,F,VS2,61.8,58.0,5.1,5.07,3.14,1654
0.5,Premium,F,VS2,62.1,58.0,5.1,5.01,3.14,1654
0.5,Premium,F,VS2,62.8,61.0,5.07,5.03,3.17,1654
0.5,Premium,D,SI1,62.2,59.0,5.13,5.1,3.18,1654
0.5,Premium,D,SI1,61.2,60.0,5.14,5.09,3.13,1654
0.5,Premium,D,SI1,62.2,57.0,5.11,5.08,3.17,1654
0.5,Premium,D,SI1,60.7,61.0,5.12,5.09,3.1,1654
0.5,Premium,D,SI1,62.1,58.0,5.1,5.07,3.16,1654
0.5,Premium,D,SI1,62.3,58.0,5.07,5.04,3.15,1654
0.5,Premium,D,SI1,62.6,56.0,5.05,5.04,3.16,1654
0.53,Premium,E,SI1,62.2,56.0,5.22,5.16,3.23,1654
0.73,Premium,J,VS2,62.8,58.0,5.77,5.71,3.6,1654
0.5,Premium,E,VS2,58.6,60.0,5.21,5.16,3.04,1654
0.5,Premium,E,VS2,60.6,59.0,5.17,5.06,3.1,1654
0.51,Premium,G,VS1,62.1,60.0,5.1,5.11,3.17,1656
0.51,Premium,G,VS1,62.3,59.0,5.06,5.12,3.17,1656
0.51,Premium,G,VS1,62.5,58.0,5.09,5.11,3.19,1656
0.51,Premium,E,VS2,61.7,58.0,5.12,5.15,3.17,1656
0.51,Premium,E,VS2,60.3,59.0,5.2,5.22,3.14,1656
0.51,Premium,E,VS2,61.9,59.0,5.06,5.11,3.15,1656
0.51,Premium,E,VS2,61.0,60.0,5.12,5.17,3.14,1656
0.51,Premium,G,VS1,61.1,58.0,5.12,5.19,3.15,1656
0.51,Premium,G,VS1,62.3,58.0,5.08,5.13,3.18,1656
0.51,Premium,E,VS2,62.5,59.0,5.06,5.11,3.18,1656
0.51,Premium,E,VS2,61.3,58.0,5.13,5.15,3.15,1656
0.7,Premium,J,VS1,62.0,58.0,5.68,5.74,3.54,1657
0.43,Premium,D,VVS1,59.6,58.0,4.94,4.89,2.93,1659
0.54,Premium,D,SI1,60.4,60.0,5.22,5.24,3.16,1662
0.54,Premium,F,VS2,61.8,58.0,5.22,5.29,3.25,1662
0.54,Premium,H,VVS2,60.6,60.0,5.29,5.31,3.21,1662
0.51,Premium,G,VS1,62.1,58.0,5.12,5.09,3.17,1662
0.51,Premium,G,VS1,62.2,58.0,5.11,5.09,3.17,1662
0.51,Premium,E,VS2,59.3,58.0,5.23,5.2,3.09,1662
0.51,Premium,E,VS2,59.2,61.0,5.17,5.16,3.06,1662
0.51,Premium,E,VS2,60.6,58.0,5.15,5.12,3.11,1662
0.31,Premium,F,SI2,63.0,58.0,4.36,4.34,2.74,523
0.3,Premium,F,VS2,61.8,60.0,4.27,4.3,2.65,524
0.32,Premium,H,VS1,61.6,59.0,4.37,4.39,2.7,524
0.32,Premium,E,SI1,61.2,58.0,4.37,4.42,2.69,524
0.51,Premium,E,VS2,62.5,59.0,5.09,5.08,3.18,1662
0.51,Premium,E,VS2,59.2,58.0,5.27,5.23,3.11,1662
0.7,Premium,F,SI2,59.5,61.0,5.78,5.68,3.41,1662
0.59,Premium,E,SI1,61.8,60.0,5.33,5.39,3.31,1664
0.55,Premium,E,VS2,59.1,62.0,5.37,5.32,3.16,1664
0.55,Premium,E,VS2,59.1,60.0,5.35,5.31,3.15,1664
0.7,Premium,J,SI1,61.6,58.0,5.66,5.73,3.51,1666
0.5,Premium,F,VS1,62.9,58.0,5.09,5.05,3.19,1666
0.5,Premium,F,VS1,59.9,61.0,5.16,5.13,3.08,1666
0.68,Premium,H,SI1,59.5,59.0,5.77,5.73,3.42,1666
0.72,Premium,J,SI2,60.3,58.0,5.81,5.73,3.48,1667
0.54,Premium,F,VS2,58.2,60.0,5.39,5.34,3.12,1667
0.54,Premium,D,SI1,60.0,58.0,5.3,5.26,3.17,1667
0.54,Premium,F,VS2,58.9,59.0,5.37,5.32,3.15,1667
0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,1667
0.56,Premium,E,VS2,61.1,59.0,5.34,5.27,3.24,1668
0.52,Premium,E,VS1,61.6,58.0,5.14,5.18,3.18,1668
0.55,Premium,G,VS2,62.3,56.0,5.29,5.24,3.28,1668
0.55,Premium,E,SI1,61.2,59.0,5.28,5.25,3.22,1668
0.55,Premium,E,SI1,61.0,61.0,5.3,5.25,3.22,1668
0.57,Premium,E,VS2,62.9,57.0,5.29,5.24,3.31,1672
0.5,Premium,E,VS1,60.1,58.0,5.21,5.17,3.12,1672
0.5,Premium,E,VS1,62.4,59.0,5.06,5.1,3.17,1675
0.5,Premium,E,VS1,62.2,58.0,5.03,5.06,3.14,1675
0.5,Premium,E,VS2,62.6,58.0,5.12,5.07,3.19,1676
0.5,Premium,E,VS2,62.9,60.0,5.1,5.07,3.2,1676
0.5,Premium,E,VS2,62.0,58.0,5.09,5.07,3.15,1676
0.5,Premium,E,VS2,62.8,60.0,5.08,5.02,3.17,1676
